seed,Pdist
sd19_10x2a5.png,5.79674238
sd19_10x2a6.png,3.785205117
sd19_10x3a1.png,8.391530121
sd19_10x3a2.png,5.182663408
sd19_10x3a3.png,5.857948067
sd19_10x3a4.png,7.965341591
sd19_10x3a5.png,5.14738337
sd19_10x4a1.png,5.683211142
sd19_10x4a2.png,4.168666187
sd19_10x4a3.png,4.432706723
sd19_10x4a4.png,5.57703625
sd19_10x4a5.png,6.499059761
sd19_10x4a6.png,3.851262419
sd19_10x5a1.png,4.64542786
sd19_10x5a2.png,5.691611762
sd19_10x5a3.png,3.810803357
sd19_10x5a4.png,6.125266434
sd19_10x5a5.png,7.420092842
sd19_10x6a1.png,4.242116872
sd19_10x6a2.png,9.801133721
sd19_10x6a3.png,5.746593194
sd19_10x6a4.png,6.65941272
sd1_10x10a1.png,8.167142843
sd1_10x10a3.png,9.989383253
sd1_10x10a4.png,3.747443573
sd1_10x21.png,12.76740642
sd1_10x22.png,12.44324895
sd1_10x3a3.png,11.27529256
sd1_10x4a1.png,13.12326179
sd1_10x4a2.png,8.756838597
sd1_10x51.png,11.56229504
sd1_10x61.png,10.45221933
sd1_10x7a1.png,7.0862151
sd1_10x7a2.png,5.980152358
sd1_10x7a3.png,5.515432893
sd1_10x7a4.png,4.066666667
sd1_10x8a2.png,5.047661725
sd1_10x8a3.png,5.809666275
sd1_10x8a4.png,6.809796864
sd1_10x8a5.png,5.636586832
sd1_10x8a6.png,9.092304438
sd1_10x8a7.png,3.506343458
sd1_10x9a1.png,12.40080643
sd1_10x9a2.png,7.181921748
sd1_10x9a3.png,3.405877273
sd1_10x9a4.png,7.520490528
sd20_10x11.png,7.463466576
sd20_10x12.png,12.65596039
sd20_10x13.png,10.1200022
sd20_10x21.png,3.623840811
sd20_10x22.png,4.984977432
sd20_10x23.png,5.670978752
sd20_10x24.png,5.27909925
sd20_10x25.png,5.496463509
sd20_10x26.png,3.658020108
sd20_10x2a1.png,6.100091074
sd20_10x2a2.png,5.090623188
sd20_10x2a3.png,6.68006986
sd20_10x2a4.png,5.870547959
sd20_10x2a5.png,4.264452551
sd20_10x2a6.png,4.470023614
sd20_10x3a1.png,3.952636251
sd20_10x3a2.png,3.16227766
sd20_10x4a1.png,2.366666667
sd20_10x4a2.png,4.019812046
sd20_10x4a3.png,5.018853344
sd20_10x5a1.png,7.686062422
sd20_10x5a2.png,10.35191877
sd20_10x5a3.png,7.887120303
sd20_10x5a4.png,5.557477445
sd20_10x5a5.png,3.99736024
sd20_10x5a6.png,6.100546424
sd20_10x5a7.png,5.733527129
sd21_10x1a1.png,8.916152633
sd21_10x1a2.png,5.175583703
sd21_10x1a3.png,3.549804376
sd21_10x1a4.png,6.276410864
sd21_10x1a5.png,10.46687898
sd21_10x1a6.png,4.236350631
sd21_10x1a8.png,5.235880484
sd21_10x1a9.png,2.556907855
sd21_10x21.png,6.100091074
sd21_10x22.png,5.090623188
sd21_10x23.png,6.68006986
sd21_10x24.png,5.870547959
sd21_10x25.png,4.264452551
sd21_10x26.png,4.470023614
sd21_10x3a1.png,6.07407972
sd21_10x3a2.png,8.485346847
sd21_10x3a3.png,5.899058305
sd21_10x3a4.png,4.971250681
sd21_10x3a5.png,4.944019957
sd21_10x3a6.png,6.518435395
sd21_10x4a1.png,4.675586713
sd21_10x4a2.png,5.162471415
sd21_10x4a3.png,4.892284175
sd21_10x4a4.png,8.157886437
sd21_10x4a5.png,3.881294171
sd21_10x4a6.png,5.215148874
sd21_10xs1a1.png,7.106335202
sd21_10xs1a2.png,3.298147628
sd21_10xs1a3.png,5.260439356
sd21_10xs1a4.png,5.329165038
sd21_10xs1a5.png,4.201190308
sd21_10xs1a6.png,8.783444022
sd21_10xs1a7.png,5.239910941
sd21_10xs1a8.png,7.271252376
sd21_10xs2a1.png,7.242774177
sd21_10xs2a2.png,8.19288309
sd21_10xs2a3.png,4.290687591
sd21_10xs2a4.png,5.05909522
sd21_10xs2a5.png,5.337290199
sd21_10xs2a6.png,3.154538177
sd21_10xs2a8.png,9.132907533
sd21_10xs31.png,6.77806921
sd21_10xs32.png,4.206344414
sd21_10xs33.png,3.194091768
sd21_10xs34.png,6.060161347
sd21_10xs35.png,4.212547395
sd21_10xs36.png,5.034547315
sd21_10xs37.png,5.689463947
sd21_10xs38.png,4.859012245
sd22_10x1a1.png,4.272912096
sd22_10x1a10.png,6.093621437
sd22_10x1a11.png,4.807286137
sd22_10x1a12.png,4.380005074
sd22_10x1a2.png,3.994857806
sd22_10x1a3.png,11.26415159
sd22_10x1a4.png,4.583060598
sd22_10x1a5.png,5.139606556
sd22_10x1a6.png,4.216501973
sd22_10x1a7.png,9.923429067
sd22_10x1a8.png,4.746928832
sd22_10x1a9.png,5.572352386
sd22_10x2a1.png,5.21866309
sd22_10x2a10.png,5.139930825
sd22_10x2a11.png,5.803255791
sd22_10x2a2.png,4.973596955
sd22_10x2a3.png,4.048182034
sd22_10x2a4.png,5.036643503
sd22_10x2a5.png,4.167999787
sd22_10x2a6.png,4.863240803
sd22_10x2a7.png,3.933192088
sd22_10x2a8.png,3.861634657
sd22_10x2a9.png,8.699425268
sd22_10x3a2.png,3.819831294
sd22_10x3a3.png,3.481219454
sd22_10x3a4.png,5.151590909
sd22_10x3a5.png,9.257609483
sd22_10x3a6.png,6.491190612
sd22_10x4a1.png,10.59748398
sd22_10x4a10.png,7.770814343
sd22_10x4a2.png,4.849627706
sd22_10x4a3.png,12.47949429
sd22_10x4a4.png,6.32622408
sd22_10x4a5.png,7.180142369
sd22_10x4a6.png,11.48661056
sd22_10x4a7.png,3.86551707
sd22_10x4a8.png,6.475595211
sd22_10x4a9.png,5.350493228
sd22_10x5a1.png,5.630965972
sd22_10x5a2.png,5.506662631
sd22_10x5a3.png,4.480823337
sd23_10x1a1.png,10.9636774
sd23_10x1a2.png,6.082214509
sd23_10x2a1.png,6.289850731
sd23_10x2a2.png,7.005156831
sd23_10x3a2.png,6.981244716
sd23_10x3a3.png,11.18962813
sd23_10x4a1.png,7.640607887
sd23_10x4a2.png,6.11891421
sd24_10x1a1.png,4.482186966
sd24_10x1a10.png,8.803029781
sd24_10x1a11.png,7.508365705
sd24_10x1a12.png,4.141255848
sd24_10x1a2.png,6.092253734
sd24_10x1a3.png,5.471542541
sd24_10x1a4.png,10.88505601
sd24_10x1a5.png,5.096948978
sd24_10x1a7.png,5.387743292
sd24_10x1a8.png,4.552044718
sd24_10x1a9.png,6.503503329
sd24_10x2a1.png,4.287319805
sd24_10x2a2.png,6.490249096
sd24_10x2a3.png,5.802394142
sd24_10x2a4.png,5.99193903
sd24_10x2a5.png,6.946301974
sd24_10x2a6.png,5.313609361
sd24_10x2a7.png,5.868654966
sd24_10x2a8.png,5.55187656
sd24_10x3a1.png,6.308636056
sd24_10x3a2.png,5.016417491
sd24_10x3a3.png,8.280834633
sd24_10x3a4.png,5.952403809
sd24_10x3a5.png,5.682526824
sd24_10x3a6.png,9.032779811
sd24_10x4a1.png,7.448564366
sd24_10x4a11.png,4.77202496
sd24_10x4a12.png,7.962900086
sd24_10x4a13.png,4.733450703
sd24_10x4a2.png,7.467708261
sd24_10x4a3.png,5.392896562
sd24_10x4a4.png,5.391454143
sd24_10x4a5.png,8.340330396
sd24_10x4a6.png,6.733663358
sd24_10x4a7.png,7.147649186
sd24_10x4a8.png,5.487359211
sd24_10x4a9.png,5.741467099
sd24_10x5a1.png,7.90407771
sd24_10x5a10.png,5.620003954
sd24_10x5a11.png,6.467353915
sd24_10x5a12.png,5.264239947
sd24_10x5a13.png,3.995553084
sd24_10x5a2.png,8.264381405
sd24_10x5a3.png,7.645259969
sd24_10x5a4.png,7.040044192
sd24_10x5a5.png,5.692587773
sd24_10x5a6.png,7.649182963
sd24_10x5a7.png,6.337893095
sd24_10x5a8.png,8.465485482
sd24_10x5a9.png,4.595771003
sd24_10x6a1.png,7.584047585
sd24_10x6a2.png,5.9759704
sd24_10x6a3.png,5.27225442
sd24_10x6a5.png,5.96899396
sd24_10x6a6.png,6.947101714
sd24_10x6a7.png,6.018582336
sd25_10x1a1.png,6.745039329
sd25_10x21.png,2.697735676
sd25_10xs11.png,12.35439643
sd25_10xs12.png,8.728179141
sd26_10x72.png,12.23633024
sd26_10xa1.png,10.9559725
sd26_10xa2.png,8.848038075
sd27_10x11.png,3.207976171
sd27_10x12.png,5.805265809
sd27_10x13.png,4.90962773
sd27_10x14.png,3.92739665
sd27_10x15.png,4.735680169
sd27_10x16.png,4.699881795
sd27_10x21.png,4.80034721
sd27_10x22.png,3.16631577
sd27_10x23.png,5.671468554
sd27_10x24.png,5.904800307
sd27_10x25.png,3.409463953
sd27_10x26.png,6.355225322
sd27_10x27.png,5.447731434
sd27_10x31.png,3.973942906
sd27_10x32.png,4.090639722
sd27_10x33.png,7.700144299
sd27_10x34.png,5.409354038
sd27_10x41.png,4.246436414
sd27_10x42.png,4.692547283
sd27_10x43.png,4.223610883
sd27_10x44.png,3.541656863
sd27_10x8a1.png,5.410997033
sd27_10x8a2.png,5.388877434
sd27_10x8a3.png,4.710390406
sd27_10x8a4.png,6.208596191
sd27_10x8a5.png,6.271274901
sd27_10x8a6.png,6.268793965
sd27_10x9a1.png,3.468429039
sd27_10x9a2.png,6.89516739
sd27_10x9a3.png,3.506343458
sd27_10x9a4.png,4.044474969
sd27_10xs11.png,5.223983155
sd27_10xs21.png,7.574518687
sd27_10xs22.png,2.988496463
sd27_10xs31.png,3.765338999
sd27_10xs41.png,4.783420441
sd27_10xs42.png,3.95881576
sd27_10xs51.png,4.479583314
sd27_10xs52.png,6.733333333
sd27_10xs53.png,3.823174946
sd27_10xs54.png,5.017635565
sd27_10xs7a1.png,5.95035013
sd27_10xs7a2.png,4.593352685
sd27_10xs7a3.png,6.337016473
sd27_10xs7a4.png,4.979959839
sd27_10xs7a5.png,4.815945736
sd28_10xs21.png,10.00910696
sd29_10x10a1.png,12.71849048
sd29_10x10a2.png,5.292342477
sd29_10x10a3.png,7.327118579
sd29_10x10a4.png,11.30024582
sd29_10x11a1.png,6.727142368
sd29_10x11a2.png,6.060069673
sd29_10x11a3.png,7.606941275
sd29_10x11a4.png,4.741776507
sd29_10x1a1.png,8.182841126
sd29_10x1a2.png,4.275121831
sd29_10x1a3.png,7.69610291
sd29_10x1a4.png,6.068406344
sd29_10x1a5.png,5.331874801
sd29_10x1a6.png,5.453439282
sd29_10x1a7.png,4.607481838
sd29_10x1a8.png,6.590987112
sd29_10x1a9.png,5.87225113
sd29_10x2a1.png,5.655872071
sd29_10x2a2.png,6.441618154
sd29_10x2a3.png,5.748912941
sd29_10x2a4.png,9.9487576
sd29_10x2a5.png,7.619419634
sd29_10x2a6.png,8.493265306
sd29_10x2a7.png,5.770326392
sd29_10x2a8.png,7.558218485
sd29_10x2a9.png,6.57004989
sd29_10x3a1.png,6.794115101
sd29_10x3a10.png,6.827233049
sd29_10x3a11.png,7.877252764
sd29_10x3a12.png,9.198127829
sd29_10x3a2.png,5.863256585
sd29_10x3a3.png,8.945389874
sd29_10x3a4.png,10.11341244
sd29_10x3a5.png,6.446446049
sd29_10x3a6.png,8.292834926
sd29_10x3a7.png,8.462137896
sd29_10x3a8.png,6.836097002
sd29_10x3a9.png,8.198848158
sd29_10x4a1.png,6.112010035
sd29_10x4a10.png,5.927712694
sd29_10x4a12.png,5.500101009
sd29_10x4a13.png,6.654405391
sd29_10x4a14.png,7.912507679
sd29_10x4a2.png,3.614938143
sd29_10x4a3.png,7.143450769
sd29_10x4a4.png,5.561474625
sd29_10x4a5.png,3.150132272
sd29_10x4a6.png,5.412844806
sd29_10x4a7.png,4.552288802
sd29_10x4a8.png,4.930517214
sd29_10x4a9.png,4.325634186
sd29_10x5a1.png,5.629683236
sd29_10x5a2.png,6.296648138
sd29_10x5a3.png,5.815305476
sd29_10x5a4.png,4.761068974
sd29_10x5a5.png,6.933974329
sd29_10x5a6.png,6.238500532
sd29_10x5a7.png,7.90913677
sd29_10x6a1.png,12.03661082
sd29_10x6a2.png,5.666078401
sd29_10x6a3.png,4.438843693
sd29_10x6a4.png,6.523376767
sd29_10x6a5.png,4.947052995
sd29_10x6a6.png,6.044464869
sd29_10x6a7.png,6.147628269
sd29_10x7a1.png,6.023011428
sd29_10x7a10.png,5.529617226
sd29_10x7a11.png,5.942595767
sd29_10x7a2.png,12.10894986
sd29_10x7a3.png,4.751841748
sd29_10x7a4.png,5.17998284
sd29_10x7a5.png,4.536885863
sd29_10x7a7.png,3.494281042
sd29_10x7a8.png,6.373033466
sd29_10x7a9.png,8.265456901
sd29_10x8a1.png,3.425070964
sd29_10x8a10.png,6.941021379
sd29_10x8a11.png,5.243832356
sd29_10x8a12.png,5.195083146
sd29_10x8a2.png,3.854578807
sd29_10x8a3.png,8.160201523
sd29_10x8a4.png,6.32525801
sd29_10x8a5.png,3.776682848
sd29_10x8a6.png,11.87869241
sd29_10x8a7.png,3.825499241
sd29_10x8a8.png,7.58829508
sd29_10x8a9.png,4.495059016
sd29_10x9a1.png,6.383572667
sd29_10x9a2.png,5.692587773
sd29_10x9a3.png,3.841585321
sd29_10x9a4.png,4.977281721
sd29_10x9a5.png,5.389392874
sd29_10x9a6.png,5.218130785
sd29_10x9a7.png,4.891829923
sd29_10xs1a1.png,13.11424162
sd29_10xs1a2.png,6.772657447
sd29_10xs1a3.png,5.332708297
sd29_10xs2a1.png,5.595633218
sd29_10xs2a2.png,5.669117117
sd29_10xs2a3.png,9.818463333
sd29_10xs31.png,8.606199316
sd29_10xs32.png,6.458241935
sd29_10xs33.png,3.751740337
sd2_10x1a2.png,10.53908071
sd2_10x1a4.png,8.836163069
sd2_10x1a5.png,7.108054899
sd2_10x2a1.png,10.81855402
sd2_10x2a2.png,10.73597276
sd2_10x2a3.png,10.78898615
sd2_10x2a5.png,9.837004964
sd2_10x2a6.png,11.37013632
sd2_10x3a2.png,11.64884353
sd2_10x3a3.png,7.089742199
sd2_10x3a4.png,8.012004882
sd2_10x3a5.png,6.981244716
sd30_10x1a1.png,4.110555518
sd30_10x1a2.png,4.042276586
sd30_10x1a3.png,3.538361203
sd30_10x1a4.png,3.109126351
sd30_10x1a5.png,4.625653107
sd30_10x1a7.png,4.140048309
sd30_10x2a1.png,7.490735018
sd30_10x2a3.png,5.822084392
sd30_10x2a4.png,4.562041453
sd30_10x2a5.png,3.060864076
sd30_10x2a6.png,4.9979996
sd30_10x2a7.png,7.358064359
sd30_10x3a1.png,4.136557882
sd30_10x3a2.png,9.539741436
sd30_10x4a1.png,5.054700782
sd30_10x4a2.png,4.735797481
sd30_10x4a3.png,6.555743877
sd30_10x4a4.png,4.531494725
sd30_10x4a5.png,8.796653404
sd30_10x4a6.png,6.070053999
sd30_10x4a7.png,5.24415018
sd30_10x5a1.png,6.026238923
sd30_10x5a2.png,5.015088345
sd30_10x5a3.png,4.244997055
sd30_10x5a4.png,6.567005067
sd30_10x5a5.png,4.373150403
sd30_10x6a1.png,4.517250885
sd30_10x6a2.png,6.500341871
sd30_10x6a3.png,4.82447464
sd30_10x6a4.png,7.973706792
sd30_10x6a5.png,7.795796588
sd30_10x6a6.png,5.553977554
sd30_10x6a7.png,6.14817046
sd30_10x6a8.png,3.75277675
sd30_10x7a1.png,6.390009564
sd30_10x7a2.png,7.497406959
sd30_10x7a3.png,5.343116028
sd30_10x7a4.png,5.003443259
sd30_10x7a5.png,4.76608388
sd30_10x8a1.png,5.553277311
sd30_10x8a2.png,3.536005279
sd30_10x8a3.png,6.683229426
sd30_10x8a4.png,5.937826014
sd30_10x8a5.png,3.702551673
sd30_10x8a6.png,9.302628064
sd30_10x8a7.png,7.424883089
sd30_10x8a8.png,4.167733197
sd30_10xs1a1.png,4.684845545
sd30_10xs1a2.png,5.122607843
sd30_10xs2a1.png,6.772083218
sd30_10xs2a2.png,5.682526824
sd30_10xs2a3.png,4.799073985
sd30_10xs2a4.png,5.245209455
sd30_10xs2a5.png,5.371219601
sd30_10xs2a6.png,9.794329425
sd30_10xs2a7.png,5.277941518
sd30_10xs2a8.png,5.226322268
sd30_10xs31.png,6.371725739
sd30_10xs32.png,7.212720245
sd3_10x1a2.png,13.22396814
sd3_10x1a4.png,9.00777442
sd3_10x1a5.png,12.24672292
sd3_10x1a6.png,9.183620685
sd3_10x1a7.png,10.08612909
sd3_10x2a1.png,7.391962602
sd3_10x2a2.png,2.831175649
sd3_10x2a3.png,8.052880782
sd3_10x2a4.png,5.179339297
sd3_10x2a5.png,5.732558087
sd3_10x2a6.png,8.713654674
sd3_10x3a1.png,7.055651793
sd3_10x3a2.png,11.62592888
sd3_10x3a3.png,6.969855729
sd3_10x3a6.png,10.49666614
sd3_10x45.png,3.961621441
sd3_10x46.png,8.592567848
sd3_10x5a1.png,5.483308004
sd3_10x5a2.png,9.905497912
sd3_10x5a3.png,12.49159718
sd3_10x5a4.png,11.15969932
sd3_10x610.png,6.843813102
sd3_10x62.png,12.3545763
sd3_10x64.png,8.939860799
sd3_10x66.png,11.25739263
sd3_10x67.png,10.62706189
sd3_10x68.png,11.12244977
sd3_10x69.png,3.398202139
sd3_10x71.png,4.092404889
sd3_10x72.png,7.00602915
sd3_10x73.png,11.62741014
sd4_10x41.png,10.95718942
sd4_10x42.png,9.857484466
sd4_10x51.png,8.591145312
sd5_10x11.png,11.35429434
sd5_10x3a1.png,13.37148708
sd5_10x3a2.png,11.73806723
sd5_10x3a3.png,12.42220235
sd5_10x4a1.png,6.888718636
sd5_10x4a2.png,11.53598235
sd5_10x5a1.png,4.989878645
sd5_10x5a2.png,10.34117982
sd5_10x5a3.png,7.404953297
sd5_10x5a5.png,7.918754111
sd6_10x1a1.png,8.544393874
sd6_10x2a1.png,4.927135747
sd7_10x1a1.png,5.467378003
sd7_10x1a2.png,4.508756912
sd7_10x1a3.png,2.967228411
sd7_10x1a4.png,5.532530062
sd7_10x3a1.png,5.253464465
sd7_10x3a2.png,3.42263706
sd7_10x3a3.png,4.259107888
sd7_10x3a4.png,10.02818251
sd7_10x3a5.png,5.118702092
sd7_10x3a6.png,3.838257707
sd7_10x3a7.png,6.347177851
sd7_10x3a8.png,4.051200097
sd7_10X4a1.png,3.250470051
sd7_10X4a2.png,6.908288098
sd7_10X4a3.png,3.929235153
sd7_10X4a4.png,3.885442918
sd7_10X4a5.png,6.875883782
sd7_10X4a6.png,7.976005684
sd7_10X4a7.png,6.878388054
sd7_10X4a8.png,4.720757943
sd7_10x6a1.png,4.79467297
sd7_10x6a2.png,5.441609239
sd7_10x6a3.png,7.860166806
sd7_10x6a4.png,4.450842617
sd7_10x6a5.png,12.06192356
sd7_10x6a6.png,8.394641148
sd7_10x6a7.png,6.606730575
sd7_10xs1a1.png,7.020604596
sd7_10xs1a2.png,6.757218363
sd7_10xs1a3.png,5.77003755
sd7_10xs1a4.png,6.070053999
sd7_10xs1a5.png,2.918523219
sd7_10xs1a6.png,4.785858799
sd7_10xs1a7.png,3.905836089
sd7_10xs1a8.png,3.40212352
sd7_10xs2a1.png,4.731572442
sd7_10xs2a2.png,8.396692471
sd7_10xs2a3.png,6.994124518
sd7_10xs2a4.png,5.327392525
sd7_10xs2a5.png,4.596133641
sd7_10xs31.png,5.303562744
sd7_10xs32.png,5.014645218
sd7_10xs33.png,5.830284918
