seed,Pdist
sd17_10x1a5.png,3.214377424
sd17_10x2a1.png,3.380006575
sd17_10x2a3.png,4.1248569
sd17_10x2a4.png,6.296824597
sd17_10x2a5.png,6.694442139
sd17_10x2a6.png,7.11305529
sd17_10x2a7.png,4.94626683
sd17_10x2a8.png,9.758984464
sd17_10x3a1.png,9.845190591
sd17_10x3a2.png,4.944019957
sd17_10x3a3.png,2.979000578
sd17_10x3a4.png,6.279331175
sd17_10x3a5.png,3.322649545
sd17_10x3a6.png,4.471887496
sd17_10x3a7.png,5.65331761
sd17_10x3a8.png,6.974955197
sd17_10x4a1.png,5.851020804
sd17_10x4a2.png,8.66749996
sd17_10x4a3.png,4.61097724
sd17_10x4a4.png,4.528060659
sd17_10x4a5.png,4.232545859
sd17_10x5a1.png,4.182768886
sd17_10x5a3.png,4.191393298
sd17_10x5a5.png,2.894247168
sd17_10x6a1.png,6.041614942
sd17_10x6a2.png,3.720812337
sd17_10x6a3.png,7.853166382
sd17_10x6a4.png,4.794325349
sd17_10x6a5.png,5.679984351
sd17_10x6a6.png,4.693612681
sd17_10x7a1.png,7.141895173
sd17_10x7a2.png,3.680881537
sd17_10x7a3.png,6.531802542
sd17_10x7a4.png,4.924880145
sd17_10x7a5.png,5.971785514
sd17_10x7a7.png,8.139137273
sd17_10x7a8.png,5.151267374
sd17_10x8a1.png,5.930523679
sd17_10x8a2.png,2.604269998
sd17_10x8a4.png,8.871865644
sd17_10x8a5.png,7.95026205
sd17_10x8a6.png,7.476407337
sd17_10x8a7.png,4.643035406
sd17_10xs11.png,4.997554958
sd17_10xs12.png,5.5340361
sd17_10xs21.png,3.966666667
sd18_10x101.png,7.110711794
sd18_10x102.png,3.975620147
sd18_10x103.png,7.145317037
sd18_10x104.png,5.411305039
sd18_10x105.png,5.437523946
sd18_10x106.png,5.339683719
sd18_10x107.png,4.604828384
sd18_10x108.png,5.505149105
sd18_10x109.png,5.913074027
sd18_10x11a1.png,5.784750067
sd18_10x11a3.png,4.294699576
sd18_10x11a4.png,6.146724512
sd18_10x1a1.png,5.362213473
sd18_10x1a2.png,6.167927799
sd18_10x21.png,5.28057236
sd18_10x22.png,7.730243636
sd18_10x23.png,6.064468466
sd18_10x24.png,5.664117073
sd18_10x25.png,9.888714106
sd18_10x26.png,6.284372151
sd18_10x3a2.png,7.08550947
sd18_10x3a3.png,4.861755513
sd18_10x3a4.png,4.672615256
sd18_10x3a5.png,5.380313911
sd18_10x4a1.png,5.238320341
sd18_10x4a2.png,5.32102747
sd18_10x4a3.png,4.183698523
sd18_10x4a4.png,4.619644046
sd18_10x4a5.png,5.108380913
sd18_10x4a6.png,3.970586299
sd18_10x5a1.png,6.327716808
sd18_10x5a3.png,6.659329296
sd18_10x5a4.png,6.058602699
sd18_10x5a5.png,5.510495037
sd18_10x5a6.png,5.712559263
sd18_10x5a7.png,5.62573452
sd18_10x6a1.png,6.665083145
sd18_10x6a2.png,5.011763939
sd18_10x6a3.png,4.132392366
sd18_10x6a4.png,4.734506897
sd18_10x6a5.png,4.924316083
sd18_10x6a6.png,6.007032915
sd18_10x6a7.png,6.371900118
sd18_10x7a1.png,4.149029338
sd18_10x7a3.png,7.434304869
sd18_10x7a4.png,5.786862516
sd18_10x82.png,4.841716867
sd18_10x9a1.png,5.00088881
sd18_10x9a2.png,6.515536986
sd18_10x9a3.png,4.257672812
sd18_10x9a4.png,6.040603355
sd18_10x9a5.png,3.950668017
sd18_10x9a6.png,5.707207918
sd18_10xs11.png,5.693856338
sd18_10xs12.png,4.554972862
sd18_10xs13.png,4.021746442
sd18_10xs14.png,4.95815826
sd18_10xs2a1.png,5.354541167
sd18_10xs2a2.png,5.330311644
sd18_10xs2a3.png,5.18748494
sd18_10xs2a4.png,5.450280319
sd18_10xs31.png,5.31245915
sd18_10xs32.png,5.616938668
sd18_10xs33.png,4.999333289
sd18_10xs34.png,8.019143761
sd18_10xs41.png,4.669403959
sd18_10xs43.png,4.234120662
sd18_10xs5a1.png,5.331978995
sd18_10xs5a2.png,3.417764051
sd18_10xs5a3.png,5.051512425
sd18_10xs5a4.png,7.427651042
sd19_10x1a1.png,4.790499858
sd19_10x1a2.png,8.513649172
sd19_10x1a3.png,4.46828329
sd19_10x1a4.png,12.86377342
sd19_10x2a1.png,5.18748494
sd19_10x2a10.png,4.099728988
sd19_10x2a2.png,7.977050416
