seed,length_mu
sd1_10xs1a6_roothairs.csv,225.3959961
sd1_10xs8a10_roothairs.csv,233.74086
sd1_10xs8a11_roothairs.csv,208.6360474
sd1_10xs8a1_roothairs.csv,260.1891349
sd1_10xs8a2_roothairs.csv,210.4951324
sd1_10xs8a3_roothairs.csv,198.9884644
sd1_10xs8a4_roothairs.csv,219.1360592
sd1_10xs8a5_roothairs.csv,179.4414392
sd1_10xs8a6_roothairs.csv,283.1118928
sd1_10xs8a7_roothairs.csv,228.4943468
sd1_10xs8a8_roothairs.csv,221.5189281
sd1_10xs8a9_roothairs.csv,239.385498
sd1_10xs92_roothairs.csv,234.9596558
sd1_10xs93_roothairs.csv,201.0337434
sd1_10xs94_roothairs.csv,247.717804
sd1_10xs95_roothairs.csv,192.7644196
sd20_10x1a1_roothairs.csv,168.7324319
sd20_10x1a2_roothairs.csv,96.45870209
sd20_10x1a3_roothairs.csv,122.0436205
sd20_10x1a4_roothairs.csv,118.6364356
sd20_10x2a1_roothairs.csv,141.3396852
sd20_10x2a2_roothairs.csv,148.0612091
sd20_10x2a3_roothairs.csv,134.535553
sd20_10x2a4_roothairs.csv,170.5094248
sd20_10x3a1_roothairs.csv,179.3648117
sd20_10x3a2_roothairs.csv,180.8956109
sd20_10x3a3_roothairs.csv,157.8362066
sd20_10x3a4_roothairs.csv,183.6971153
sd20_10x3a5_roothairs.csv,225.7217178
sd20_10x3a6_roothairs.csv,197.3629566
sd20_10x4a1_roothairs.csv,132.6176851
sd20_10x4a2_roothairs.csv,150.5070644
sd20_10x4a3_roothairs.csv,171.6936798
sd20_10x5a1_roothairs.csv,163.3254072
sd20_10x5a2_roothairs.csv,141.4873947
sd20_10x5a3_roothairs.csv,187.511322
sd20_10x6a1_roothairs.csv,164.6358032
sd20_10x6a2_roothairs.csv,189.3294846
sd20_10x6a3_roothairs.csv,186.7785837
sd20_10x6a4_roothairs.csv,187.6496513
sd20_10x6a5_roothairs.csv,201.1871933
sd20_10x6a6_roothairs.csv,204.7607682
sd20_10x6a7_roothairs.csv,207.4777527
sd20_10x7a1_roothairs.csv,125.2602463
sd20_10x7a2_roothairs.csv,198.436731
sd20_10x7a3_roothairs.csv,168.4091187
sd20_10x9a1_roothairs.csv,141.9079886
sd20_10x9a2_roothairs.csv,193.3400559
sd20_10x9a3_roothairs.csv,246.3663025
sd20_10x9a4_roothairs.csv,173.58815
sd20_10x9a5_roothairs.csv,121.5683517
sd20_10xs1a1_roothairs.csv,92.52126926
sd20_10xs1a2_roothairs.csv,147.4377747
sd20_10xs1a3_roothairs.csv,188.1557794
sd20_10xs1a4_roothairs.csv,128.8423386
sd20_10xs1a5_roothairs.csv,141.825176
sd20_10xs2a1_roothairs.csv,122.2415978
sd20_10xs2a2_roothairs.csv,134.4680786
sd20_10xs2a3_roothairs.csv,100.4803597
sd20_10xs3a1_roothairs.csv,166.8656464
sd20_10xs3a2_roothairs.csv,117.9164562
sd20_10xs3a3_roothairs.csv,105.6723785
sd20_10xs4a1_roothairs.csv,165.8203415
sd20_10xs4a2_roothairs.csv,160.5741272
sd22_10x1a1_roothairs.csv,182.3809114
sd22_10x1a2_roothairs.csv,181.4799097
sd22_10x1a3_roothairs.csv,167.3754793
sd22_10x1a4_roothairs.csv,134.6037598
sd22_10x2a2_roothairs.csv,182.9476991
sd22_10x2a3_roothairs.csv,203.3830261
sd22_10x2a4_roothairs.csv,147.5977931
sd22_10x2a5_roothairs.csv,166.456665
sd22_10x2a6_roothairs.csv,181.4070802
sd22_10x2a7_roothairs.csv,210.7522077
sd22_10x3a1_roothairs.csv,135.8735184
sd22_10x3a2_roothairs.csv,110.626331
sd22_10x3a3_roothairs.csv,214.3633446
sd22_10x3a4_roothairs.csv,244.0943489
sd22_10x3a5_roothairs.csv,228.0294848
sd22_10x4a1_roothairs.csv,188.3805357
sd22_10x4a2_roothairs.csv,160.6499022
sd22_10x4a3_roothairs.csv,182.0072572
sd22_10x4a4_roothairs.csv,130.638609
sd22_10x4a5_roothairs.csv,92.35034505
sd22_10x5a1_roothairs.csv,201.0174713
sd22_10x5a2_roothairs.csv,114.7659565
sd22_10x5a3_roothairs.csv,171.7517155
sd22_10x5a4_roothairs.csv,133.8500855
sd22_10x5a5_roothairs.csv,157.9113617
sd22_10x6a1_roothairs.csv,183.4758301
sd22_10x6a2_roothairs.csv,137.325983
sd22_10x6a3_roothairs.csv,150.2888733
sd22_10x6a4_roothairs.csv,217.5582338
sd22_10x6a5_roothairs.csv,147.5074997
sd23_10x10a1_roothairs.csv,125.4767502
sd23_10x10a2_roothairs.csv,261.880064
sd23_10x10a3_roothairs.csv,237.4554878
sd23_10x10a4_roothairs.csv,298.9408218
sd23_10x1b1_roothairs.csv,189.5727211
sd23_10x1b2_roothairs.csv,195.4179049
sd23_10x1b3_roothairs.csv,265.9231262
sd23_10x1b4_roothairs.csv,167.1844177
sd23_10x1b5_roothairs.csv,206.0399995
sd23_10x5a1_roothairs.csv,246.3284559
sd23_10x5a2_roothairs.csv,252.0084824
sd23_10x5a3_roothairs.csv,289.9443919
sd23_10x5a4_roothairs.csv,223.6939888
sd23_10x5a5_roothairs.csv,310.8536093
sd23_10x5a6_roothairs.csv,249.0516281
sd23_10x8a1_roothairs.csv,268.6364251
sd23_10x8a2_roothairs.csv,316.146473
sd23_10x8a3_roothairs.csv,177.8621239
sd23_10x8a4_roothairs.csv,227.6143799
sd23_10x8a5_roothairs.csv,269.2792603
sd23_10x9a1_roothairs.csv,278.2887348
sd23_10x9a2_roothairs.csv,270.4412456
sd23_10x9a3_roothairs.csv,357.3500486
sd23_10xs1a1_roothairs.csv,161.4359718
sd23_10xs1a2_roothairs.csv,135.7280486
sd23_10xs1a3_roothairs.csv,201.3505829
sd23_10xs1a4_roothairs.csv,151.7507019
sd23_10xs1a5_roothairs.csv,170.2314438
sd23_10xs1a6_roothairs.csv,162.4487305
sd23_10xs2a1_roothairs.csv,203.0167589
sd23_10xs2a2_roothairs.csv,169.168766
sd23_10xs2a3_roothairs.csv,134.4506471
sd23_10xs2a4_roothairs.csv,144.1862937
sd23_10xs3a1_roothairs.csv,285.8220337
sd23_10xs3a2_roothairs.csv,208.4513853
sd23_10xs3a3_roothairs.csv,175.5833305
sd23_10xs3a4_roothairs.csv,159.5559193
sd23_10xs4a1_roothairs.csv,282.0534602
sd23_10xs4a2_roothairs.csv,268.747583
sd23_10xs4a3_roothairs.csv,179.334701
sd23_10xs4a4_roothairs.csv,248.2195218
sd23_10xs4a5_roothairs.csv,251.3379517
sd23_10xs4a6_roothairs.csv,221.5473479
sd23_10xs4a7_roothairs.csv,291.576416
sd23_10xs5a1_roothairs.csv,171.2764664
sd23_10xs5a2_roothairs.csv,199.3883057
sd23_10xs5a3_roothairs.csv,214.6495377
sd23_10xs5a4_roothairs.csv,289.8668733
sd23_10xs5a5_roothairs.csv,171.8442714
sd23_10xs5a6_roothairs.csv,241.595536
sd23_10xs5a7_roothairs.csv,231.4461828
sd23_10xs6a1_roothairs.csv,280.2795399
sd23_10xs6a1_roothairs.csv,55.26541443
sd24_10x2a1_roothairs.csv,182.6085495
sd24_10x2a2_roothairs.csv,230.2860933
sd24_10x2a3_roothairs.csv,210.4041443
sd24_10x2a4_roothairs.csv,212.4246583
sd25_10x1a1_roothairs.csv,169.5358529
sd25_10x1a2_roothairs.csv,118.6224549
sd25_10x2a1_roothairs.csv,230.8260498
sd25_10x2a2_roothairs.csv,157.4963226
sd25_10x2a3_roothairs.csv,166.4450282
sd25_10x3a1_roothairs.csv,215.6815889
sd25_10x3a2_roothairs.csv,189.3344681
sd25_10x4a1_roothairs.csv,214.4885278
sd25_10x4a2_roothairs.csv,143.9750671
sd25_10x4a3_roothairs.csv,248.1673201
sd26_10x1a1_roothairs.csv,164.3656196
sd26_10x3a1_roothairs.csv,142.6940308
sd26_10x3a2_roothairs.csv,197.4658966
sd26_10x3a3_roothairs.csv,103.0039215
sd27_10x1a1_roothairs.csv,204.1916452
sd27_10x1a2_roothairs.csv,283.4100342
sd27_10x1a3_roothairs.csv,196.2141939
sd27_10x1a4_roothairs.csv,211.76212
sd27_10x2a1_roothairs.csv,213.009092
sd27_10x2a2_roothairs.csv,259.0603611
sd27_10x3a1_roothairs.csv,205.4677338
sd27_10x3a2_roothairs.csv,267.2240965
sd27_10x4a1_roothairs.csv,266.1936764
sd27_10x4a2_roothairs.csv,186.0236465
sd27_10x4a3_roothairs.csv,309.8586983
sd27_10x5a1_roothairs.csv,178.2512727
sd27_10x5a2_roothairs.csv,227.52241
sd27_10x5a3_roothairs.csv,187.528009
sd27_10x5a4_roothairs.csv,124.7835999
sd27_10x6a1_roothairs.csv,172.47176
sd27_10x6a2_roothairs.csv,179.5192378
sd28_10x1a1_roothairs.csv,237.8239746
sd28_10x1a2_roothairs.csv,246.3268191
sd28_10x1a3_roothairs.csv,170.9955444
sd28_10x1a4_roothairs.csv,203.8991935
sd28_10x1a5_roothairs.csv,210.0977783
sd28_10x1a6_roothairs.csv,213.4199219
sd28_10x1a7_roothairs.csv,176.807251
sd28_10x1a8_roothairs.csv,265.2828239
sd28_10x2a1_roothairs.csv,201.7813355
sd28_10x2a2_roothairs.csv,225.0756531
sd28_10x2a3_roothairs.csv,230.0169983
sd28_10x2a4_roothairs.csv,131.7844788
sd28_10x2a5_roothairs.csv,204.7633957
sd28_10x3a1_roothairs.csv,256.2605896
sd28_10x3a2_roothairs.csv,171.6225739
sd28_10x3a3_roothairs.csv,171.3012852
sd28_10x4a1_roothairs.csv,253.7663552
sd28_10x4a2_roothairs.csv,269.3134155
sd28_10x4a3_roothairs.csv,193.9441833
sd28_10x5a1_roothairs.csv,255.4296265
sd28_10x5a2_roothairs.csv,250.975214
sd28_10x6a1_roothairs.csv,274.2101395
sd28_10x6a2_roothairs.csv,232.6468393
sd28_10x6a3_roothairs.csv,201.9168701
sd28_10x6a4_roothairs.csv,201.0480533
sd28_10x6a5_roothairs.csv,185.4999084
sd28_10x6a6_roothairs.csv,221.1710894
